#OTU ID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
210026	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
210266	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
210344	1	1	1	2	0	2	0	1	0	0	1	2	0	0	2	0	1	1
210387	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210485	23	23	11	14	45	21	25	16	19	14	18	25	24	13	30	61	37	27
210791	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210805	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
210886	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
210951	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
211106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
211120	1	5	0	2	0	4	3	5	2	2	3	7	4	1	0	1	1	0
211156	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
211171	21	13	10	9	15	30	10	9	11	27	18	22	9	17	16	15	23	7
211539	1	2	1	0	1	2	0	2	3	0	5	3	2	0	1	1	3	3
211598	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2116816	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
211684	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
211947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
21214	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
212223	0	0	0	1	0	1	0	0	1	0	0	1	1	0	2	0	1	0
2124793	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
212501	0	1	0	0	1	2	1	0	1	2	0	0	0	0	0	0	2	1
2125432	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
212546	0	0	0	0	0	3	1	1	0	3	0	1	0	2	4	0	1	3
212584	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1
212676	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0
212995	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
213078	0	0	2	5	0	1	6	2	0	0	2	0	2	1	3	6	1	2
2132323	5	2	0	1	1	6	4	3	2	3	3	6	4	1	1	1	1	2
21324	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
213308	0	0	0	0	0	1	0	1	2	0	0	2	0	1	1	0	0	0
213493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
213587	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
213687	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
214033	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
214206	2	0	0	0	1	0	5	4	1	4	2	7	2	0	1	4	3	7
214611	22	15	16	17	18	22	12	14	14	13	16	23	18	20	27	24	17	21
214791	5	13	2	51	13	30	19	10	7	12	7	12	6	7	14	17	3	4
214815	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
2148435	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
214914	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
215003	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2151468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
215229	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2153555	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
215388	0	2	2	0	0	4	5	0	5	1	4	2	1	0	2	1	2	1
215423	3	2	4	0	2	8	5	2	1	2	1	5	0	0	3	0	1	2
215447	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
215492	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215504	2	0	0	4	0	2	5	1	1	3	6	1	2	2	4	0	2	2
215528	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
215615	34	84	39	81	11	21	67	47	54	70	62	41	111	118	85	85	79	48
215776	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1
215863	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
215928	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
215966	6	5	1	2	0	3	7	9	3	6	0	9	3	1	5	3	10	3
216023	2	1	3	1	3	8	3	2	4	1	3	1	1	2	0	1	2	1
2160433	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	2
216128	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0
2161699	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
216180	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
216234	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
216349	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
216350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
2164590	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216469	1	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
216497	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
216576	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
216600	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2167419	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
216743	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	2
216748	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
216839	0	0	0	0	0	0	6	1	0	0	1	0	0	1	1	0	0	0
216930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
216983	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
216996	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
217060	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
217201	15	21	27	12	4	16	21	11	14	15	10	18	12	9	14	7	7	8
217241	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
217482	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
217526	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
217700	0	0	2	1	0	3	6	4	3	0	2	2	3	1	3	2	2	1
2177646	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
217883	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1
217917	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0
218095	5	1	4	6	1	3	0	3	1	5	4	3	2	3	9	3	1	1
218152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2181556	10	11	2	4	3	4	7	4	9	3	9	6	5	6	12	2	4	7
218239	0	0	0	2	1	2	4	1	1	0	1	1	2	0	0	1	0	0
2182957	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2183685	0	0	0	1	0	1	3	1	0	0	0	0	0	0	1	0	0	0
2183687	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
218401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
218419	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1
218539	1	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0
218567	1	0	0	0	0	0	1	1	2	0	1	0	0	1	0	0	0	2
218836	1	1	1	1	0	0	3	3	2	4	1	1	0	0	0	1	0	0
219243	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
219282	0	1	0	1	0	0	2	1	0	1	0	2	0	0	1	1	1	0
219369	1	2	1	0	1	0	1	0	0	0	0	0	2	1	2	0	2	0
2195184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
219818	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2199910	2	7	7	2	2	2	0	2	2	0	0	3	0	2	1	4	0	1
220012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2200131	102	140	89	126	181	130	172	130	78	149	122	59	137	172	174	138	97	137
220050	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2201166	0	2	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0
2202125	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0
220269	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
220353	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
220539	9	0	1	1	4	5	1	0	2	1	3	8	1	0	1	0	3	2
220551	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0
220686	4	1	6	2	6	2	5	4	5	1	3	1	3	3	1	5	2	1
220892	3	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	2
221130	0	0	0	0	0	0	0	1	0	0	4	1	0	1	0	0	1	0
221379	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
2215032	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
221617	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2216508	3	4	0	0	0	1	2	1	0	1	2	3	1	1	2	3	0	1
221865	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0
222071	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
222088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
222196	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	2
222397	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2225203	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
222645	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0
222755	1	1	0	0	1	1	2	0	1	2	1	3	0	1	1	0	1	1
222831	7	19	4	6	21	18	10	9	2	19	7	5	11	9	10	10	11	12
222900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222905	1	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0
223000	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
223097	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
223206	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
223237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
223418	1	8	7	8	1	5	6	11	4	5	4	7	4	3	6	10	6	4
2234401	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2234409	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223583	2	11	8	9	3	4	16	4	8	7	9	7	10	3	11	10	6	4
2236726	41	40	16	19	15	47	167	69	93	103	41	177	21	9	22	12	8	20
223752	0	0	0	0	0	0	1	1	0	2	2	0	1	4	0	0	1	1
223764	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223787	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
223804	2	0	0	0	0	0	2	0	0	0	3	1	0	0	0	0	0	0
223895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
224042	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
224129	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
224138	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
2242195	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
224312	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
224421	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
224548	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
224648	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
224825	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1
224900	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
225041	1	4	2	3	6	2	1	8	2	7	5	1	11	7	7	4	2	7
225132	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
225142	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
225263	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
225279	2	0	1	5	5	3	1	1	0	0	2	2	1	2	2	2	1	1
225379	2	4	0	1	0	2	0	1	0	1	0	3	0	0	0	1	0	1
225425	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0
225453	10	3	2	6	4	1	6	29	65	38	4	2	33	6	6	5	2	9
225687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
225930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
2259380	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
225970	2	2	3	2	3	3	0	0	2	2	1	2	6	7	5	3	3	3
226012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
226056	0	0	0	0	0	0	1	0	2	0	1	7	1	0	1	1	2	0
226062	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
226240	0	1	0	0	0	1	3	1	1	3	1	4	2	1	1	2	2	1
226373	5	21	12	8	11	9	11	5	5	1	10	8	6	4	7	10	10	12
226502	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0
226508	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1
226596	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
226704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
226846	1	1	1	1	0	0	2	1	1	0	1	4	2	1	2	1	0	0
227344	0	1	2	0	2	1	1	2	0	2	2	0	1	2	1	0	1	3
2294362	2	0	1	1	1	0	1	0	1	2	0	1	0	1	0	0	0	0
2296710	3	2	2	1	1	1	5	0	2	0	0	4	0	1	2	0	1	1
2300392	5	5	1	5	4	5	5	4	3	7	2	12	2	2	1	0	2	7
2307137	0	0	0	0	0	0	2	2	1	0	6	0	3	3	2	0	5	2
2317955	2	1	2	1	0	0	1	3	0	1	1	2	1	0	5	0	2	0
2322	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0
232306	0	1	1	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0
232551	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2326485	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2326552	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
232980	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2334438	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2336242	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234031	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
2343601	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
2344719	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
234716	10	2	1	8	6	4	1	5	8	8	4	7	2	11	4	3	5	5
2349208	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
235287	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2353709	2	0	0	2	1	0	2	0	1	0	3	0	0	14	1	2	17	1
235541	3	0	0	0	0	1	2	1	1	1	4	1	0	2	1	0	4	0
235642	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1
235807	0	0	0	0	0	1	1	0	1	0	0	1	0	0	3	0	0	0
235910	1	0	1	1	0	0	2	0	0	0	0	2	0	0	0	1	0	0
2359415	2	1	1	1	2	2	4	1	9	7	6	2	1	7	4	2	2	6
236024	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
236161	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
236204	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2362284	19	24	21	14	13	20	30	20	9	17	37	15	15	23	32	26	25	30
236255	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
236342	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
236367	1	2	0	1	0	1	0	1	0	0	1	2	1	2	1	2	0	5
236385	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1
2364698	2	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0
236596	0	1	1	0	0	0	0	0	2	0	1	2	0	3	0	0	0	0
236676	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
236821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
236870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
236963	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2369769	3	7	5	2	1	5	11	7	7	8	12	9	7	8	10	2	7	11
237060	1	4	2	1	0	1	6	2	9	2	2	1	0	2	7	17	2	4
237073	0	1	0	1	1	2	0	1	2	0	0	2	0	0	1	1	0	2
237206	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
2374554	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
237538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
237613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2376255	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
237703	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
237794	0	0	1	0	2	0	0	1	0	1	0	0	1	1	0	0	2	0
237799	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
237887	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
237898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
237912	2	4	1	3	6	3	4	1	5	5	6	3	6	1	0	0	4	3
237992	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238031	19	13	7	7	5	5	4	10	78	50	7	11	29	7	19	22	5	8
238051	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
238104	0	1	0	0	1	1	0	1	0	1	1	2	1	1	0	0	0	0
238109	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
238280	0	2	1	1	1	0	1	1	0	1	1	0	2	1	1	0	2	1
238281	0	0	0	0	2	1	0	0	1	1	0	1	1	0	0	0	0	1
238660	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0
238813	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
238845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
238848	0	0	0	0	0	1	0	1	1	2	3	1	0	0	1	5	1	1
238951	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2390288	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
239066	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0
239152	2	0	2	0	1	2	1	3	2	0	4	3	1	0	1	7	2	1
239185	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
239395	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
239407	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0
2394146	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
239581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
239744	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
239802	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
239952	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
2400243	0	1	0	0	0	0	0	0	0	1	2	1	0	1	1	0	0	0
240032	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	21	0	0
240045	1	1	0	2	1	0	0	5	1	3	0	0	6	2	3	4	0	2
240064	3	5	9	13	2	6	11	3	6	9	11	9	7	7	8	7	2	9
240087	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
240298	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
240333	3	5	8	10	10	4	4	4	0	5	1	15	3	5	3	4	3	5
240430	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0
240447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
240452	50	56	72	64	65	54	48	27	52	68	60	54	60	68	65	75	67	83
240501	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
240506	2	2	1	0	2	4	1	3	2	2	1	5	3	0	1	0	1	0
240552	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2405593	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
2406106	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
240661	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
240826	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
240866	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
240881	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
240883	26	42	62	20	10	17	34	49	15	25	33	24	26	36	37	33	13	65
240912	2	0	1	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0
240941	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
240963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
241096	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
241110	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2411393	1	19	4	3	5	14	4	4	3	5	1	3	0	3	2	22	3	6
241214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
241220	0	0	0	0	1	1	3	2	0	0	0	5	1	2	0	0	0	0
241315	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
241317	6	0	0	3	2	0	0	8	3	19	18	7	0	7	2	17	3	4
241321	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
241435	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1
241487	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
241533	31	31	35	34	13	12	46	27	8	23	35	36	27	18	18	18	9	45
241588	0	3	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	0
2417254	1	1	0	1	2	0	1	0	0	0	1	1	0	0	0	0	0	0
242061	1	0	0	0	0	1	1	0	3	0	6	2	0	0	0	1	0	1
242184	2	3	0	0	1	0	1	0	1	0	0	2	0	2	2	0	2	2
242284	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0
242327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
242389	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2424449	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242612	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
242644	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
242669	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
242737	3	0	0	1	0	0	9	4	1	4	5	5	7	2	3	4	6	3
2427929	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
242829	0	2	1	1	0	1	2	0	0	0	0	2	3	2	2	0	0	3
242868	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
242929	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
243064	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
243088	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	1	0
243171	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
243283	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
243349	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
243579	0	0	0	1	0	0	2	4	1	2	1	1	1	0	0	3	2	1
243586	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
243632	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	2
243709	18	11	14	12	19	11	1	5	2	8	10	9	7	12	7	12	5	9
243780	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
243829	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
243874	0	0	0	0	1	0	1	1	0	1	2	3	0	0	0	1	1	0
243943	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
243954	24	20	32	35	42	46	22	23	13	16	23	18	12	25	26	23	26	18
243964	0	2	1	1	1	0	2	0	2	1	1	0	2	0	0	0	0	0
2440020	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
244056	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1
244063	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2441354	1	0	0	0	2	1	1	0	1	2	4	0	2	1	5	4	2	5
244218	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0
244255	0	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0
2442916	0	0	0	1	1	0	1	0	0	2	1	1	0	1	1	1	0	1
244388	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
244496	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
244571	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
244639	0	2	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	1
244857	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
244992	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
245124	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
245188	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
245194	6	4	5	11	10	10	2	2	10	6	9	3	5	9	5	8	9	5
245345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2453568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
245398	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
245552	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245621	1	2	0	1	0	0	1	0	2	0	0	2	2	0	4	1	1	0
245652	1	0	0	0	1	1	1	2	3	0	1	1	0	2	1	1	1	0
245821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
245860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
245871	1	1	0	0	0	0	1	0	0	0	1	0	0	2	0	0	3	0
245937	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
246006	5	3	10	2	1	1	5	1	3	2	3	3	4	7	7	5	2	4
246078	2	8	0	3	0	4	8	10	4	7	8	12	7	5	8	3	4	5
246240	53	35	43	49	72	62	33	36	53	48	44	39	43	48	50	69	51	58
246315	2	4	13	20	6	8	6	4	1	3	3	9	3	13	9	6	5	7
246382	0	1	0	0	0	0	0	0	0	1	1	1	1	0	2	0	0	3
246385	0	2	3	3	1	6	3	5	2	1	6	4	6	0	3	1	0	3
246404	0	0	0	4	0	2	5	4	1	1	4	1	2	5	5	0	1	2
246412	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0
246466	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
246503	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
246636	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
