source,target,correlation,direct,cor
ASV_1013,ASV_474,1,undirected,+
ASV_3503,ASV_474,1,undirected,+
ASV_270,ASV_1201,1,undirected,+
ASV_1758,ASV_1201,-1,undirected,-
ASV_813,ASV_1201,1,undirected,+
ASV_1049,ASV_1201,1,undirected,+
ASV_2477,ASV_1201,-1,undirected,-
ASV_3982,ASV_1201,-1,undirected,-
ASV_347,ASV_1222,1,undirected,+
ASV_202,ASV_1222,-1,undirected,-
ASV_2953,ASV_1222,1,undirected,+
ASV_1625,ASV_1222,1,undirected,+
ASV_16,ASV_1305,1,undirected,+
ASV_387,ASV_1305,-1,undirected,-
ASV_938,ASV_1305,1,undirected,+
ASV_1015,ASV_1305,1,undirected,+
ASV_1426,ASV_1305,1,undirected,+
ASV_1616,ASV_413,-1,undirected,-
ASV_484,ASV_413,1,undirected,+
ASV_1262,ASV_413,-1,undirected,-
ASV_822,ASV_413,1,undirected,+
ASV_937,ASV_413,1,undirected,+
ASV_3106,ASV_413,-1,undirected,-
ASV_232,ASV_959,1,undirected,+
ASV_65,ASV_959,1,undirected,+
ASV_812,ASV_959,-1,undirected,-
ASV_141,ASV_959,1,undirected,+
ASV_473,ASV_959,1,undirected,+
ASV_1835,ASV_959,-1,undirected,-
ASV_653,ASV_959,1,undirected,+
ASV_1584,ASV_959,1,undirected,+
ASV_1111,ASV_959,-1,undirected,-
ASV_186,ASV_959,1,undirected,+
ASV_468,ASV_959,1,undirected,+
ASV_643,ASV_959,-1,undirected,-
ASV_1166,ASV_959,1,undirected,+
ASV_534,ASV_959,1,undirected,+
ASV_1910,ASV_959,-1,undirected,-
ASV_1118,ASV_959,1,undirected,+
ASV_1280,ASV_959,1,undirected,+
ASV_166,ASV_959,-1,undirected,-
ASV_514,ASV_959,-1,undirected,-
ASV_845,ASV_959,1,undirected,+
ASV_1605,ASV_959,-1,undirected,-
ASV_513,ASV_1776,-1,undirected,-
ASV_1489,ASV_1776,1,undirected,+
ASV_368,ASV_1776,1,undirected,+
ASV_3340,ASV_1776,1,undirected,+
ASV_749,ASV_1776,-1,undirected,-
ASV_2159,ASV_1776,1,undirected,+
ASV_1240,ASV_1776,-1,undirected,-
ASV_4652,ASV_1776,-1,undirected,-
ASV_101,ASV_831,-1,undirected,-
ASV_59,ASV_831,-1,undirected,-
ASV_972,ASV_831,-1,undirected,-
ASV_1195,ASV_831,1,undirected,+
ASV_907,ASV_831,1,undirected,+
ASV_1854,ASV_831,-1,undirected,-
ASV_257,ASV_831,-1,undirected,-
ASV_1877,ASV_831,-1,undirected,-
ASV_1589,ASV_831,1,undirected,+
ASV_449,ASV_831,-1,undirected,-
ASV_1718,ASV_831,-1,undirected,-
ASV_582,ASV_831,-1,undirected,-
ASV_987,ASV_831,1,undirected,+
ASV_1375,ASV_831,-1,undirected,-
ASV_2880,ASV_831,1,undirected,+
ASV_1206,ASV_831,1,undirected,+
ASV_914,ASV_831,1,undirected,+
ASV_95,ASV_1551,-1,undirected,-
ASV_883,ASV_1551,1,undirected,+
ASV_165,ASV_1551,1,undirected,+
ASV_1796,ASV_1551,1,undirected,+
ASV_379,ASV_1551,-1,undirected,-
ASV_3158,ASV_1551,-1,undirected,-
ASV_425,ASV_436,1,undirected,+
ASV_118,ASV_436,-1,undirected,-
ASV_322,ASV_436,1,undirected,+
ASV_424,ASV_436,1,undirected,+
ASV_1759,ASV_436,1,undirected,+
ASV_2332,ASV_436,1,undirected,+
ASV_5,ASV_634,1,undirected,+
ASV_130,ASV_634,-1,undirected,-
ASV_278,ASV_634,1,undirected,+
ASV_1607,ASV_634,-1,undirected,-
ASV_2218,ASV_634,-1,undirected,-
ASV_45,ASV_634,1,undirected,+
ASV_1094,ASV_634,-1,undirected,-
ASV_1011,ASV_634,1,undirected,+
ASV_988,ASV_634,1,undirected,+
ASV_107,ASV_394,1,undirected,+
ASV_341,ASV_394,-1,undirected,-
ASV_1726,ASV_394,1,undirected,+
ASV_350,ASV_1030,1,undirected,+
ASV_83,ASV_1030,-1,undirected,-
ASV_317,ASV_1030,1,undirected,+
ASV_485,ASV_1030,1,undirected,+
ASV_196,ASV_393,-1,undirected,-
ASV_842,ASV_393,1,undirected,+
ASV_608,ASV_393,-1,undirected,-
ASV_292,ASV_393,-1,undirected,-
ASV_442,ASV_393,-1,undirected,-
ASV_541,ASV_393,-1,undirected,-
ASV_2282,ASV_393,1,undirected,+
ASV_980,ASV_393,-1,undirected,-
ASV_345,ASV_393,1,undirected,+
ASV_1422,ASV_393,-1,undirected,-
ASV_4235,ASV_393,-1,undirected,-
ASV_332,ASV_1439,1,undirected,+
ASV_84,ASV_1439,-1,undirected,-
ASV_116,ASV_267,-1,undirected,-
ASV_174,ASV_267,-1,undirected,-
ASV_1036,ASV_267,-1,undirected,-
ASV_1458,ASV_267,-1,undirected,-
ASV_79,ASV_1342,1,undirected,+
ASV_336,ASV_1342,1,undirected,+
ASV_77,ASV_1342,-1,undirected,-
ASV_757,ASV_1342,1,undirected,+
ASV_187,ASV_1270,-1,undirected,-
ASV_471,ASV_1270,-1,undirected,-
ASV_2092,ASV_1270,-1,undirected,-
ASV_695,ASV_1270,1,undirected,+
ASV_293,ASV_1270,1,undirected,+
ASV_2027,ASV_1270,-1,undirected,-
ASV_1189,ASV_1270,1,undirected,+
ASV_1201,ASV_270,1,undirected,+
ASV_1758,ASV_270,-1,undirected,-
ASV_813,ASV_270,1,undirected,+
ASV_1049,ASV_270,1,undirected,+
ASV_2477,ASV_270,-1,undirected,-
ASV_3982,ASV_270,-1,undirected,-
ASV_46,ASV_1424,-1,undirected,-
ASV_565,ASV_1424,-1,undirected,-
ASV_1933,ASV_1424,-1,undirected,-
ASV_886,ASV_1517,1,undirected,+
ASV_869,ASV_1517,1,undirected,+
ASV_276,ASV_225,1,undirected,+
ASV_1172,ASV_892,-1,undirected,-
ASV_30,ASV_1304,1,undirected,+
ASV_2209,ASV_1304,-1,undirected,-
ASV_101,ASV_1877,1,undirected,+
ASV_59,ASV_1877,1,undirected,+
ASV_972,ASV_1877,1,undirected,+
ASV_1195,ASV_1877,-1,undirected,-
ASV_907,ASV_1877,-1,undirected,-
ASV_1854,ASV_1877,1,undirected,+
ASV_257,ASV_1877,1,undirected,+
ASV_831,ASV_1877,-1,undirected,-
ASV_1589,ASV_1877,-1,undirected,-
ASV_449,ASV_1877,1,undirected,+
ASV_1718,ASV_1877,1,undirected,+
ASV_582,ASV_1877,1,undirected,+
ASV_987,ASV_1877,-1,undirected,-
ASV_1375,ASV_1877,1,undirected,+
ASV_2880,ASV_1877,-1,undirected,-
ASV_1206,ASV_1877,-1,undirected,-
ASV_914,ASV_1877,-1,undirected,-
ASV_187,ASV_695,-1,undirected,-
ASV_471,ASV_695,-1,undirected,-
ASV_2092,ASV_695,-1,undirected,-
ASV_1270,ASV_695,1,undirected,+
ASV_293,ASV_695,1,undirected,+
ASV_2027,ASV_695,-1,undirected,-
ASV_1189,ASV_695,1,undirected,+
ASV_17,ASV_3169,-1,undirected,-
ASV_94,ASV_3169,1,undirected,+
ASV_733,ASV_3169,-1,undirected,-
ASV_1243,ASV_3169,1,undirected,+
ASV_612,ASV_3169,-1,undirected,-
ASV_1076,ASV_3169,-1,undirected,-
ASV_561,ASV_3169,1,undirected,+
ASV_828,ASV_3169,-1,undirected,-
ASV_890,ASV_3169,1,undirected,+
ASV_2344,ASV_3169,1,undirected,+
ASV_4963,ASV_3169,1,undirected,+
ASV_707,ASV_1191,-1,undirected,-
ASV_204,ASV_1191,1,undirected,+
ASV_421,ASV_1191,-1,undirected,-
ASV_599,ASV_2547,-1,undirected,-
ASV_1221,ASV_2547,-1,undirected,-
ASV_1263,ASV_2547,1,undirected,+
ASV_328,ASV_703,1,undirected,+
ASV_588,ASV_703,-1,undirected,-
ASV_629,ASV_703,1,undirected,+
ASV_346,ASV_1230,-1,undirected,-
ASV_230,ASV_1230,-1,undirected,-
ASV_1841,ASV_1230,-1,undirected,-
ASV_1947,ASV_1230,1,undirected,+
ASV_152,ASV_403,1,undirected,+
ASV_389,ASV_403,1,undirected,+
ASV_740,ASV_403,-1,undirected,-
ASV_874,ASV_759,1,undirected,+
ASV_723,ASV_182,1,undirected,+
ASV_407,ASV_182,1,undirected,+
ASV_297,ASV_182,-1,undirected,-
ASV_388,ASV_182,-1,undirected,-
ASV_2711,ASV_182,-1,undirected,-
ASV_1641,ASV_182,1,undirected,+
ASV_510,ASV_182,1,undirected,+
ASV_3198,ASV_182,-1,undirected,-
ASV_1508,ASV_182,1,undirected,+
ASV_131,ASV_1434,-1,undirected,-
ASV_142,ASV_1434,-1,undirected,-
ASV_878,ASV_1434,-1,undirected,-
ASV_248,ASV_1434,1,undirected,+
ASV_460,ASV_1434,1,undirected,+
ASV_1038,ASV_1434,-1,undirected,-
ASV_301,ASV_1434,-1,undirected,-
ASV_1250,ASV_1434,-1,undirected,-
ASV_2003,ASV_1434,1,undirected,+
ASV_819,ASV_233,-1,undirected,-
ASV_3813,ASV_233,1,undirected,+
ASV_702,ASV_233,1,undirected,+
ASV_1064,ASV_233,1,undirected,+
ASV_253,ASV_397,-1,undirected,-
ASV_459,ASV_397,-1,undirected,-
ASV_207,ASV_397,-1,undirected,-
ASV_420,ASV_397,-1,undirected,-
ASV_1051,ASV_397,1,undirected,+
ASV_364,ASV_397,1,undirected,+
ASV_526,ASV_397,1,undirected,+
ASV_921,ASV_397,-1,undirected,-
ASV_259,ASV_397,1,undirected,+
ASV_3128,ASV_397,-1,undirected,-
ASV_249,ASV_646,1,undirected,+
ASV_210,ASV_646,1,undirected,+
ASV_3199,ASV_646,-1,undirected,-
ASV_942,ASV_1543,-1,undirected,-
ASV_2271,ASV_1543,-1,undirected,-
ASV_1553,ASV_1543,1,undirected,+
ASV_1,ASV_183,1,undirected,+
ASV_384,ASV_183,1,undirected,+
ASV_1207,ASV_183,-1,undirected,-
ASV_192,ASV_183,-1,undirected,-
ASV_1192,ASV_183,1,undirected,+
ASV_683,ASV_183,1,undirected,+
ASV_1129,ASV_183,1,undirected,+
ASV_140,ASV_183,1,undirected,+
ASV_1527,ASV_183,-1,undirected,-
ASV_271,ASV_183,-1,undirected,-
ASV_1620,ASV_183,-1,undirected,-
ASV_1911,ASV_183,1,undirected,+
ASV_627,ASV_183,-1,undirected,-
ASV_755,ASV_183,1,undirected,+
ASV_665,ASV_183,1,undirected,+
ASV_391,ASV_1927,-1,undirected,-
ASV_942,ASV_2271,1,undirected,+
ASV_1543,ASV_2271,-1,undirected,-
ASV_1553,ASV_2271,-1,undirected,-
ASV_103,ASV_1012,1,undirected,+
ASV_178,ASV_1012,1,undirected,+
ASV_218,ASV_1012,1,undirected,+
ASV_2293,ASV_1012,1,undirected,+
ASV_2118,ASV_1012,1,undirected,+
ASV_602,ASV_1012,1,undirected,+
ASV_381,ASV_2232,1,undirected,+
ASV_3933,ASV_273,1,undirected,+
ASV_273,ASV_3933,1,undirected,+
ASV_573,ASV_1512,1,undirected,+
ASV_76,ASV_1512,-1,undirected,-
ASV_1329,ASV_1512,1,undirected,+
ASV_776,ASV_1512,-1,undirected,-
ASV_1990,ASV_1512,1,undirected,+
ASV_2039,ASV_1512,-1,undirected,-
ASV_1272,ASV_1512,-1,undirected,-
ASV_909,ASV_1512,-1,undirected,-
ASV_6997,ASV_1512,1,undirected,+
ASV_313,ASV_472,-1,undirected,-
ASV_134,ASV_472,1,undirected,+
ASV_493,ASV_472,1,undirected,+
ASV_923,ASV_472,-1,undirected,-
ASV_970,ASV_472,-1,undirected,-
ASV_280,ASV_472,1,undirected,+
ASV_1067,ASV_472,-1,undirected,-
ASV_2893,ASV_472,-1,undirected,-
ASV_1014,ASV_472,1,undirected,+
ASV_3395,ASV_472,-1,undirected,-
ASV_64,ASV_1432,-1,undirected,-
ASV_114,ASV_1432,1,undirected,+
ASV_1411,ASV_1432,-1,undirected,-
ASV_563,ASV_1432,-1,undirected,-
ASV_196,ASV_2282,-1,undirected,-
ASV_842,ASV_2282,1,undirected,+
ASV_608,ASV_2282,-1,undirected,-
ASV_292,ASV_2282,-1,undirected,-
ASV_442,ASV_2282,-1,undirected,-
ASV_541,ASV_2282,-1,undirected,-
ASV_393,ASV_2282,1,undirected,+
ASV_980,ASV_2282,-1,undirected,-
ASV_345,ASV_2282,1,undirected,+
ASV_1422,ASV_2282,-1,undirected,-
ASV_4235,ASV_2282,-1,undirected,-
ASV_81,ASV_2370,1,undirected,+
ASV_1136,ASV_2370,1,undirected,+
ASV_910,ASV_2370,1,undirected,+
ASV_1768,ASV_2370,1,undirected,+
ASV_1025,ASV_625,1,undirected,+
ASV_1278,ASV_625,-1,undirected,-
ASV_359,ASV_208,-1,undirected,-
ASV_545,ASV_208,1,undirected,+
ASV_3670,ASV_208,-1,undirected,-
ASV_313,ASV_1067,1,undirected,+
ASV_134,ASV_1067,-1,undirected,-
ASV_493,ASV_1067,-1,undirected,-
ASV_923,ASV_1067,1,undirected,+
ASV_970,ASV_1067,1,undirected,+
ASV_280,ASV_1067,-1,undirected,-
ASV_472,ASV_1067,-1,undirected,-
ASV_2893,ASV_1067,1,undirected,+
ASV_1014,ASV_1067,-1,undirected,-
ASV_3395,ASV_1067,1,undirected,+
ASV_622,ASV_240,1,undirected,+
ASV_199,ASV_729,-1,undirected,-
ASV_291,ASV_729,1,undirected,+
ASV_1689,ASV_729,1,undirected,+
ASV_540,ASV_1593,1,undirected,+
ASV_1308,ASV_1593,-1,undirected,-
ASV_101,ASV_1589,-1,undirected,-
ASV_59,ASV_1589,-1,undirected,-
ASV_972,ASV_1589,-1,undirected,-
ASV_1195,ASV_1589,1,undirected,+
ASV_907,ASV_1589,1,undirected,+
ASV_1854,ASV_1589,-1,undirected,-
ASV_257,ASV_1589,-1,undirected,-
ASV_831,ASV_1589,1,undirected,+
ASV_1877,ASV_1589,-1,undirected,-
ASV_449,ASV_1589,-1,undirected,-
ASV_1718,ASV_1589,-1,undirected,-
ASV_582,ASV_1589,-1,undirected,-
ASV_987,ASV_1589,1,undirected,+
ASV_1375,ASV_1589,-1,undirected,-
ASV_2880,ASV_1589,1,undirected,+
ASV_1206,ASV_1589,1,undirected,+
ASV_914,ASV_1589,1,undirected,+
ASV_70,ASV_575,1,undirected,+
ASV_1125,ASV_575,-1,undirected,-
ASV_435,ASV_575,-1,undirected,-
ASV_805,ASV_575,-1,undirected,-
ASV_1592,ASV_575,1,undirected,+
ASV_1201,ASV_1758,-1,undirected,-
ASV_270,ASV_1758,-1,undirected,-
ASV_813,ASV_1758,-1,undirected,-
ASV_1049,ASV_1758,-1,undirected,-
ASV_2477,ASV_1758,1,undirected,+
ASV_3982,ASV_1758,1,undirected,+
ASV_15,ASV_236,1,undirected,+
ASV_68,ASV_236,-1,undirected,-
ASV_27,ASV_236,1,undirected,+
ASV_96,ASV_236,1,undirected,+
ASV_386,ASV_236,1,undirected,+
ASV_1279,ASV_236,-1,undirected,-
ASV_1542,ASV_236,-1,undirected,-
ASV_2098,ASV_236,1,undirected,+
ASV_113,ASV_615,1,undirected,+
ASV_261,ASV_615,1,undirected,+
ASV_1183,ASV_615,-1,undirected,-
ASV_232,ASV_534,1,undirected,+
ASV_65,ASV_534,1,undirected,+
ASV_812,ASV_534,-1,undirected,-
ASV_141,ASV_534,1,undirected,+
ASV_473,ASV_534,1,undirected,+
ASV_1835,ASV_534,-1,undirected,-
ASV_653,ASV_534,1,undirected,+
ASV_1584,ASV_534,1,undirected,+
ASV_1111,ASV_534,-1,undirected,-
ASV_186,ASV_534,1,undirected,+
ASV_468,ASV_534,1,undirected,+
ASV_643,ASV_534,-1,undirected,-
ASV_1166,ASV_534,1,undirected,+
ASV_959,ASV_534,1,undirected,+
ASV_1910,ASV_534,-1,undirected,-
ASV_1118,ASV_534,1,undirected,+
ASV_1280,ASV_534,1,undirected,+
ASV_166,ASV_534,-1,undirected,-
ASV_514,ASV_534,-1,undirected,-
ASV_845,ASV_534,1,undirected,+
ASV_1605,ASV_534,-1,undirected,-
ASV_144,ASV_447,-1,undirected,-
ASV_814,ASV_447,-1,undirected,-
ASV_109,ASV_447,-1,undirected,-
ASV_1024,ASV_447,-1,undirected,-
ASV_474,ASV_447,-1,undirected,-
ASV_1013,ASV_447,-1,undirected,-
ASV_3503,ASV_447,-1,undirected,-
ASV_1,ASV_271,-1,undirected,-
ASV_384,ASV_271,-1,undirected,-
ASV_1207,ASV_271,1,undirected,+
ASV_192,ASV_271,1,undirected,+
ASV_1192,ASV_271,-1,undirected,-
ASV_683,ASV_271,-1,undirected,-
ASV_1129,ASV_271,-1,undirected,-
ASV_140,ASV_271,-1,undirected,-
ASV_1527,ASV_271,1,undirected,+
ASV_183,ASV_271,-1,undirected,-
ASV_1620,ASV_271,1,undirected,+
ASV_1911,ASV_271,-1,undirected,-
ASV_627,ASV_271,1,undirected,+
ASV_755,ASV_271,-1,undirected,-
ASV_665,ASV_271,-1,undirected,-
ASV_221,ASV_1239,-1,undirected,-
ASV_454,ASV_1239,-1,undirected,-
ASV_2653,ASV_1126,1,undirected,+
ASV_187,ASV_293,-1,undirected,-
ASV_471,ASV_293,-1,undirected,-
ASV_2092,ASV_293,-1,undirected,-
ASV_1270,ASV_293,1,undirected,+
ASV_695,ASV_293,1,undirected,+
ASV_2027,ASV_293,-1,undirected,-
ASV_1189,ASV_293,1,undirected,+
ASV_199,ASV_1689,-1,undirected,-
ASV_291,ASV_1689,1,undirected,+
ASV_729,ASV_1689,1,undirected,+
ASV_82,ASV_1152,-1,undirected,-
ASV_9,ASV_465,1,undirected,+
ASV_417,ASV_465,-1,undirected,-
ASV_2358,ASV_465,1,undirected,+
ASV_932,ASV_465,-1,undirected,-
ASV_75,ASV_2427,1,undirected,+
ASV_370,ASV_2427,1,undirected,+
ASV_428,ASV_2427,-1,undirected,-
ASV_54,ASV_2427,-1,undirected,-
ASV_680,ASV_2427,1,undirected,+
ASV_1396,ASV_2427,1,undirected,+
ASV_326,ASV_2427,-1,undirected,-
ASV_3127,ASV_2427,1,undirected,+
ASV_107,ASV_1726,1,undirected,+
ASV_341,ASV_1726,-1,undirected,-
ASV_394,ASV_1726,1,undirected,+
ASV_152,ASV_389,1,undirected,+
ASV_403,ASV_389,1,undirected,+
ASV_740,ASV_389,-1,undirected,-
ASV_5389,ASV_3152,1,undirected,+
ASV_72,ASV_369,1,undirected,+
ASV_366,ASV_369,-1,undirected,-
ASV_1642,ASV_369,-1,undirected,-
ASV_630,ASV_644,1,undirected,+
ASV_1198,ASV_644,1,undirected,+
ASV_53,ASV_1945,1,undirected,+
ASV_180,ASV_1945,1,undirected,+
ASV_1062,ASV_1945,-1,undirected,-
ASV_1613,ASV_532,-1,undirected,-
ASV_532,ASV_1613,-1,undirected,-
ASV_348,ASV_2798,-1,undirected,-
ASV_352,ASV_2798,-1,undirected,-
ASV_1562,ASV_2798,-1,undirected,-
ASV_1177,ASV_2798,-1,undirected,-
ASV_3511,ASV_2798,-1,undirected,-
ASV_542,ASV_2798,-1,undirected,-
ASV_651,ASV_3488,1,undirected,+
ASV_1054,ASV_3488,1,undirected,+
ASV_11,ASV_414,1,undirected,+
ASV_617,ASV_414,1,undirected,+
ASV_307,ASV_414,1,undirected,+
ASV_104,ASV_414,-1,undirected,-
ASV_255,ASV_414,-1,undirected,-
ASV_1402,ASV_414,-1,undirected,-
ASV_372,ASV_414,-1,undirected,-
ASV_1418,ASV_414,1,undirected,+
ASV_1777,ASV_414,1,undirected,+
ASV_1659,ASV_414,1,undirected,+
ASV_998,ASV_414,1,undirected,+
ASV_1737,ASV_414,1,undirected,+
ASV_268,ASV_414,-1,undirected,-
ASV_567,ASV_414,1,undirected,+
ASV_1179,ASV_414,1,undirected,+
ASV_64,ASV_1411,1,undirected,+
ASV_114,ASV_1411,-1,undirected,-
ASV_1432,ASV_1411,-1,undirected,-
ASV_563,ASV_1411,1,undirected,+
ASV_162,ASV_147,-1,undirected,-
ASV_106,ASV_147,1,undirected,+
ASV_340,ASV_147,-1,undirected,-
ASV_88,ASV_620,1,undirected,+
ASV_323,ASV_620,1,undirected,+
ASV_1300,ASV_620,1,undirected,+
ASV_1295,ASV_620,1,undirected,+
ASV_1286,ASV_620,1,undirected,+
ASV_18,ASV_1156,-1,undirected,-
ASV_258,ASV_1156,1,undirected,+
ASV_2297,ASV_1156,1,undirected,+
ASV_446,ASV_1156,-1,undirected,-
ASV_3418,ASV_2816,-1,undirected,-
ASV_346,ASV_1947,-1,undirected,-
ASV_230,ASV_1947,-1,undirected,-
ASV_1841,ASV_1947,-1,undirected,-
ASV_1230,ASV_1947,1,undirected,+
ASV_99,ASV_2892,1,undirected,+
ASV_190,ASV_2892,1,undirected,+
ASV_205,ASV_2892,-1,undirected,-
ASV_300,ASV_2892,-1,undirected,-
ASV_73,ASV_2892,-1,undirected,-
ASV_145,ASV_2892,-1,undirected,-
ASV_445,ASV_2892,-1,undirected,-
ASV_1967,ASV_2892,1,undirected,+
ASV_670,ASV_2892,-1,undirected,-
ASV_633,ASV_2892,-1,undirected,-
ASV_2472,ASV_2892,1,undirected,+
ASV_490,ASV_2892,1,undirected,+
ASV_274,ASV_2892,-1,undirected,-
ASV_5489,ASV_2892,-1,undirected,-
ASV_131,ASV_301,1,undirected,+
ASV_142,ASV_301,1,undirected,+
ASV_878,ASV_301,1,undirected,+
ASV_248,ASV_301,-1,undirected,-
ASV_460,ASV_301,-1,undirected,-
ASV_1038,ASV_301,1,undirected,+
ASV_1434,ASV_301,-1,undirected,-
ASV_1250,ASV_301,1,undirected,+
ASV_2003,ASV_301,-1,undirected,-
ASV_253,ASV_526,-1,undirected,-
ASV_459,ASV_526,-1,undirected,-
ASV_207,ASV_526,-1,undirected,-
ASV_420,ASV_526,-1,undirected,-
ASV_1051,ASV_526,1,undirected,+
ASV_364,ASV_526,1,undirected,+
ASV_397,ASV_526,1,undirected,+
ASV_921,ASV_526,-1,undirected,-
ASV_259,ASV_526,1,undirected,+
ASV_3128,ASV_526,-1,undirected,-
ASV_513,ASV_3340,-1,undirected,-
ASV_1489,ASV_3340,1,undirected,+
ASV_368,ASV_3340,1,undirected,+
ASV_1776,ASV_3340,1,undirected,+
ASV_749,ASV_3340,-1,undirected,-
ASV_2159,ASV_3340,1,undirected,+
ASV_1240,ASV_3340,-1,undirected,-
ASV_4652,ASV_3340,-1,undirected,-
ASV_2681,ASV_2087,1,undirected,+
ASV_2903,ASV_2087,1,undirected,+
ASV_1428,ASV_2767,-1,undirected,-
ASV_1888,ASV_2767,1,undirected,+
ASV_1,ASV_1620,-1,undirected,-
ASV_384,ASV_1620,-1,undirected,-
ASV_1207,ASV_1620,1,undirected,+
ASV_192,ASV_1620,1,undirected,+
ASV_1192,ASV_1620,-1,undirected,-
ASV_683,ASV_1620,-1,undirected,-
ASV_1129,ASV_1620,-1,undirected,-
ASV_140,ASV_1620,-1,undirected,-
ASV_1527,ASV_1620,1,undirected,+
ASV_183,ASV_1620,-1,undirected,-
ASV_271,ASV_1620,1,undirected,+
ASV_1911,ASV_1620,-1,undirected,-
ASV_627,ASV_1620,1,undirected,+
ASV_755,ASV_1620,-1,undirected,-
ASV_665,ASV_1620,-1,undirected,-
ASV_507,ASV_1083,-1,undirected,-
ASV_11,ASV_1418,1,undirected,+
ASV_617,ASV_1418,1,undirected,+
ASV_307,ASV_1418,1,undirected,+
ASV_104,ASV_1418,-1,undirected,-
ASV_255,ASV_1418,-1,undirected,-
ASV_1402,ASV_1418,-1,undirected,-
ASV_372,ASV_1418,-1,undirected,-
ASV_414,ASV_1418,1,undirected,+
ASV_1777,ASV_1418,1,undirected,+
ASV_1659,ASV_1418,1,undirected,+
ASV_998,ASV_1418,1,undirected,+
ASV_1737,ASV_1418,1,undirected,+
ASV_268,ASV_1418,-1,undirected,-
ASV_567,ASV_1418,1,undirected,+
ASV_1179,ASV_1418,1,undirected,+
ASV_630,ASV_1198,1,undirected,+
ASV_644,ASV_1198,1,undirected,+
ASV_1927,ASV_391,-1,undirected,-
ASV_853,ASV_351,1,undirected,+
ASV_244,ASV_927,-1,undirected,-
ASV_24,ASV_927,1,undirected,+
ASV_762,ASV_927,-1,undirected,-
ASV_1116,ASV_927,-1,undirected,-
ASV_804,ASV_927,-1,undirected,-
ASV_48,ASV_927,1,undirected,+
ASV_44,ASV_1657,-1,undirected,-
ASV_619,ASV_1657,-1,undirected,-
ASV_524,ASV_1657,1,undirected,+
ASV_277,ASV_505,-1,undirected,-
ASV_1773,ASV_505,-1,undirected,-
ASV_26,ASV_505,1,undirected,+
ASV_593,ASV_505,1,undirected,+
ASV_197,ASV_2272,1,undirected,+
ASV_993,ASV_2272,-1,undirected,-
ASV_196,ASV_980,1,undirected,+
ASV_842,ASV_980,-1,undirected,-
ASV_608,ASV_980,1,undirected,+
ASV_292,ASV_980,1,undirected,+
ASV_442,ASV_980,1,undirected,+
ASV_541,ASV_980,1,undirected,+
ASV_393,ASV_980,-1,undirected,-
ASV_2282,ASV_980,-1,undirected,-
ASV_345,ASV_980,-1,undirected,-
ASV_1422,ASV_980,1,undirected,+
ASV_4235,ASV_980,1,undirected,+
ASV_75,ASV_326,-1,undirected,-
ASV_370,ASV_326,-1,undirected,-
ASV_428,ASV_326,1,undirected,+
ASV_54,ASV_326,1,undirected,+
ASV_680,ASV_326,-1,undirected,-
ASV_1396,ASV_326,-1,undirected,-
ASV_2427,ASV_326,-1,undirected,-
ASV_3127,ASV_326,-1,undirected,-
ASV_86,ASV_1833,-1,undirected,-
ASV_189,ASV_1833,-1,undirected,-
ASV_636,ASV_1833,-1,undirected,-
ASV_708,ASV_1833,-1,undirected,-
ASV_1519,ASV_1833,-1,undirected,-
ASV_691,ASV_1833,-1,undirected,-
ASV_1302,ASV_1833,-1,undirected,-
ASV_2519,ASV_1833,-1,undirected,-
ASV_537,ASV_1833,1,undirected,+
ASV_621,ASV_1833,1,undirected,+
ASV_3751,ASV_1833,1,undirected,+
ASV_86,ASV_708,1,undirected,+
ASV_189,ASV_708,1,undirected,+
ASV_636,ASV_708,1,undirected,+
ASV_1833,ASV_708,-1,undirected,-
ASV_1519,ASV_708,1,undirected,+
ASV_691,ASV_708,1,undirected,+
ASV_1302,ASV_708,1,undirected,+
ASV_2519,ASV_708,1,undirected,+
ASV_537,ASV_708,-1,undirected,-
ASV_621,ASV_708,-1,undirected,-
ASV_3751,ASV_708,-1,undirected,-
ASV_17,ASV_1076,1,undirected,+
ASV_94,ASV_1076,-1,undirected,-
ASV_733,ASV_1076,1,undirected,+
ASV_1243,ASV_1076,-1,undirected,-
ASV_612,ASV_1076,1,undirected,+
ASV_3169,ASV_1076,-1,undirected,-
ASV_561,ASV_1076,-1,undirected,-
ASV_828,ASV_1076,1,undirected,+
ASV_890,ASV_1076,-1,undirected,-
ASV_2344,ASV_1076,-1,undirected,-
ASV_4963,ASV_1076,-1,undirected,-
ASV_208,ASV_359,-1,undirected,-
ASV_545,ASV_359,-1,undirected,-
ASV_3670,ASV_359,1,undirected,+
ASV_662,ASV_944,-1,undirected,-
ASV_1939,ASV_944,-1,undirected,-
ASV_52,ASV_1483,1,undirected,+
ASV_763,ASV_1483,1,undirected,+
ASV_206,ASV_2951,1,undirected,+
ASV_228,ASV_2951,1,undirected,+
ASV_316,ASV_2951,1,undirected,+
ASV_1197,ASV_2951,-1,undirected,-
ASV_654,ASV_2951,1,undirected,+
ASV_3136,ASV_2951,-1,undirected,-
ASV_264,ASV_2951,-1,undirected,-
ASV_1112,ASV_2951,-1,undirected,-
ASV_7366,ASV_2951,1,undirected,+
ASV_194,ASV_3765,1,undirected,+
ASV_774,ASV_3765,-1,undirected,-
ASV_51,ASV_1577,1,undirected,+
ASV_31,ASV_720,1,undirected,+
ASV_69,ASV_720,1,undirected,+
