source,target,correlation,direct,cor
ASV_1598,ASV_75,-1,undirected,-
ASV_2254,ASV_15,-1,undirected,-
ASV_489,ASV_15,-1,undirected,-
ASV_636,ASV_15,-1,undirected,-
ASV_878,ASV_15,-1,undirected,-
ASV_3463,ASV_15,-1,undirected,-
ASV_1541,ASV_15,1,undirected,+
ASV_6280,ASV_15,-1,undirected,-
ASV_2946,ASV_15,-1,undirected,-
ASV_2307,ASV_840,-1,undirected,-
ASV_1250,ASV_840,1,undirected,+
ASV_257,ASV_82,-1,undirected,-
ASV_1388,ASV_82,-1,undirected,-
ASV_930,ASV_82,-1,undirected,-
ASV_2,ASV_36,-1,undirected,-
ASV_142,ASV_36,1,undirected,+
ASV_404,ASV_36,1,undirected,+
ASV_433,ASV_36,1,undirected,+
ASV_2951,ASV_36,1,undirected,+
ASV_792,ASV_36,1,undirected,+
ASV_84,ASV_36,1,undirected,+
ASV_808,ASV_36,-1,undirected,-
ASV_511,ASV_36,1,undirected,+
ASV_2428,ASV_36,1,undirected,+
ASV_2893,ASV_36,1,undirected,+
ASV_1239,ASV_36,-1,undirected,-
ASV_2902,ASV_36,1,undirected,+
ASV_897,ASV_36,-1,undirected,-
ASV_240,ASV_36,-1,undirected,-
ASV_6538,ASV_36,1,undirected,+
ASV_1246,ASV_36,-1,undirected,-
ASV_1375,ASV_36,-1,undirected,-
ASV_1199,ASV_36,-1,undirected,-
ASV_538,ASV_36,1,undirected,+
ASV_4323,ASV_36,1,undirected,+
ASV_1191,ASV_36,-1,undirected,-
ASV_1888,ASV_36,-1,undirected,-
ASV_1467,ASV_36,1,undirected,+
ASV_36,ASV_2,-1,undirected,-
ASV_142,ASV_2,-1,undirected,-
ASV_404,ASV_2,-1,undirected,-
ASV_433,ASV_2,-1,undirected,-
ASV_2951,ASV_2,-1,undirected,-
ASV_792,ASV_2,-1,undirected,-
ASV_84,ASV_2,-1,undirected,-
ASV_808,ASV_2,1,undirected,+
ASV_511,ASV_2,-1,undirected,-
ASV_2428,ASV_2,-1,undirected,-
ASV_2893,ASV_2,-1,undirected,-
ASV_1239,ASV_2,1,undirected,+
ASV_2902,ASV_2,-1,undirected,-
ASV_897,ASV_2,1,undirected,+
ASV_240,ASV_2,1,undirected,+
ASV_6538,ASV_2,-1,undirected,-
ASV_1246,ASV_2,1,undirected,+
ASV_1375,ASV_2,1,undirected,+
ASV_1199,ASV_2,1,undirected,+
ASV_538,ASV_2,-1,undirected,-
ASV_4323,ASV_2,-1,undirected,-
ASV_1191,ASV_2,1,undirected,+
ASV_1888,ASV_2,1,undirected,+
ASV_1467,ASV_2,-1,undirected,-
ASV_378,ASV_38,1,undirected,+
ASV_3863,ASV_38,-1,undirected,-
ASV_425,ASV_757,-1,undirected,-
ASV_346,ASV_757,-1,undirected,-
ASV_183,ASV_757,-1,undirected,-
ASV_144,ASV_9,1,undirected,+
ASV_4201,ASV_9,-1,undirected,-
ASV_1169,ASV_9,-1,undirected,-
ASV_619,ASV_55,-1,undirected,-
ASV_830,ASV_55,-1,undirected,-
ASV_2271,ASV_55,1,undirected,+
ASV_2768,ASV_55,1,undirected,+
ASV_388,ASV_10,-1,undirected,-
ASV_1270,ASV_10,-1,undirected,-
ASV_196,ASV_49,-1,undirected,-
ASV_812,ASV_49,-1,undirected,-
ASV_540,ASV_49,-1,undirected,-
ASV_695,ASV_49,1,undirected,+
ASV_2032,ASV_49,-1,undirected,-
ASV_375,ASV_191,1,undirected,+
ASV_45,ASV_46,-1,undirected,-
ASV_131,ASV_46,1,undirected,+
ASV_42,ASV_46,1,undirected,+
ASV_148,ASV_46,1,undirected,+
ASV_1090,ASV_46,-1,undirected,-
ASV_347,ASV_46,1,undirected,+
ASV_2709,ASV_46,1,undirected,+
ASV_1854,ASV_46,1,undirected,+
ASV_312,ASV_46,1,undirected,+
ASV_2830,ASV_46,1,undirected,+
ASV_3515,ASV_46,1,undirected,+
ASV_608,ASV_387,1,undirected,+
ASV_498,ASV_64,1,undirected,+
ASV_3509,ASV_64,1,undirected,+
ASV_1195,ASV_64,-1,undirected,-
ASV_670,ASV_20,1,undirected,+
ASV_1258,ASV_20,-1,undirected,-
ASV_1593,ASV_20,1,undirected,+
ASV_3622,ASV_20,1,undirected,+
ASV_2003,ASV_20,1,undirected,+
ASV_4656,ASV_20,-1,undirected,-
ASV_2547,ASV_20,1,undirected,+
ASV_292,ASV_31,-1,undirected,-
ASV_149,ASV_31,1,undirected,+
ASV_8269,ASV_31,-1,undirected,-
ASV_440,ASV_24,-1,undirected,-
ASV_313,ASV_24,-1,undirected,-
ASV_661,ASV_24,1,undirected,+
ASV_614,ASV_24,1,undirected,+
ASV_3070,ASV_24,1,undirected,+
ASV_101,ASV_92,1,undirected,+
ASV_546,ASV_92,1,undirected,+
ASV_139,ASV_92,-1,undirected,-
ASV_480,ASV_92,1,undirected,+
ASV_40,ASV_81,-1,undirected,-
ASV_41,ASV_81,-1,undirected,-
ASV_95,ASV_81,-1,undirected,-
ASV_970,ASV_81,-1,undirected,-
ASV_85,ASV_81,1,undirected,+
ASV_235,ASV_81,1,undirected,+
ASV_421,ASV_81,-1,undirected,-
ASV_258,ASV_81,1,undirected,+
ASV_1025,ASV_81,1,undirected,+
ASV_2633,ASV_81,-1,undirected,-
ASV_5228,ASV_81,1,undirected,+
ASV_3791,ASV_81,-1,undirected,-
ASV_1365,ASV_81,-1,undirected,-
ASV_1033,ASV_81,-1,undirected,-
ASV_222,ASV_1339,-1,undirected,-
ASV_71,ASV_66,1,undirected,+
ASV_451,ASV_66,1,undirected,+
ASV_398,ASV_66,1,undirected,+
ASV_308,ASV_66,-1,undirected,-
ASV_1688,ASV_66,-1,undirected,-
ASV_377,ASV_66,-1,undirected,-
ASV_493,ASV_66,1,undirected,+
ASV_1054,ASV_66,1,undirected,+
ASV_721,ASV_66,1,undirected,+
ASV_2011,ASV_66,-1,undirected,-
ASV_477,ASV_66,1,undirected,+
ASV_2116,ASV_66,1,undirected,+
ASV_952,ASV_66,-1,undirected,-
ASV_1011,ASV_66,1,undirected,+
ASV_3273,ASV_66,-1,undirected,-
ASV_1055,ASV_66,1,undirected,+
ASV_1126,ASV_66,-1,undirected,-
ASV_1346,ASV_66,1,undirected,+
ASV_7471,ASV_66,-1,undirected,-
ASV_21,ASV_23,-1,undirected,-
ASV_298,ASV_23,1,undirected,+
ASV_495,ASV_23,1,undirected,+
ASV_871,ASV_23,-1,undirected,-
ASV_3056,ASV_23,-1,undirected,-
ASV_1736,ASV_23,-1,undirected,-
ASV_36,ASV_142,1,undirected,+
ASV_2,ASV_142,-1,undirected,-
ASV_404,ASV_142,1,undirected,+
ASV_433,ASV_142,1,undirected,+
ASV_2951,ASV_142,1,undirected,+
ASV_792,ASV_142,1,undirected,+
ASV_84,ASV_142,1,undirected,+
ASV_808,ASV_142,-1,undirected,-
ASV_511,ASV_142,1,undirected,+
ASV_2428,ASV_142,1,undirected,+
ASV_2893,ASV_142,1,undirected,+
ASV_1239,ASV_142,-1,undirected,-
ASV_2902,ASV_142,1,undirected,+
ASV_897,ASV_142,-1,undirected,-
ASV_240,ASV_142,-1,undirected,-
ASV_6538,ASV_142,1,undirected,+
ASV_1246,ASV_142,-1,undirected,-
ASV_1375,ASV_142,-1,undirected,-
ASV_1199,ASV_142,-1,undirected,-
ASV_538,ASV_142,1,undirected,+
ASV_4323,ASV_142,1,undirected,+
ASV_1191,ASV_142,-1,undirected,-
ASV_1888,ASV_142,-1,undirected,-
ASV_1467,ASV_142,1,undirected,+
ASV_31,ASV_292,-1,undirected,-
ASV_149,ASV_292,-1,undirected,-
ASV_8269,ASV_292,1,undirected,+
ASV_486,ASV_244,-1,undirected,-
ASV_255,ASV_244,1,undirected,+
ASV_1490,ASV_244,-1,undirected,-
ASV_191,ASV_375,1,undirected,+
ASV_174,ASV_70,1,undirected,+
ASV_2218,ASV_70,-1,undirected,-
ASV_1187,ASV_70,1,undirected,+
ASV_637,ASV_70,-1,undirected,-
ASV_1709,ASV_60,1,undirected,+
ASV_205,ASV_60,1,undirected,+
ASV_1228,ASV_60,1,undirected,+
ASV_1018,ASV_60,-1,undirected,-
ASV_226,ASV_60,1,undirected,+
ASV_725,ASV_60,1,undirected,+
ASV_3106,ASV_60,1,undirected,+
ASV_1138,ASV_60,1,undirected,+
ASV_937,ASV_60,1,undirected,+
ASV_1457,ASV_60,1,undirected,+
ASV_129,ASV_348,-1,undirected,-
ASV_83,ASV_348,1,undirected,+
ASV_78,ASV_348,1,undirected,+
ASV_772,ASV_348,-1,undirected,-
ASV_513,ASV_348,-1,undirected,-
ASV_445,ASV_348,-1,undirected,-
ASV_497,ASV_348,-1,undirected,-
ASV_918,ASV_348,1,undirected,+
ASV_2160,ASV_348,-1,undirected,-
ASV_278,ASV_348,-1,undirected,-
ASV_678,ASV_348,-1,undirected,-
ASV_374,ASV_348,-1,undirected,-
ASV_429,ASV_348,-1,undirected,-
ASV_296,ASV_179,1,undirected,+
ASV_290,ASV_96,-1,undirected,-
ASV_109,ASV_96,1,undirected,+
ASV_332,ASV_96,-1,undirected,-
ASV_201,ASV_96,1,undirected,+
ASV_350,ASV_96,-1,undirected,-
ASV_76,ASV_96,-1,undirected,-
ASV_300,ASV_96,-1,undirected,-
ASV_230,ASV_96,-1,undirected,-
ASV_617,ASV_96,-1,undirected,-
ASV_438,ASV_96,1,undirected,+
ASV_400,ASV_96,-1,undirected,-
ASV_675,ASV_96,1,undirected,+
ASV_236,ASV_96,-1,undirected,-
ASV_1003,ASV_96,-1,undirected,-
ASV_672,ASV_96,-1,undirected,-
ASV_260,ASV_96,1,undirected,+
ASV_1506,ASV_96,1,undirected,+
ASV_4370,ASV_96,1,undirected,+
ASV_1083,ASV_96,-1,undirected,-
ASV_447,ASV_381,1,undirected,+
ASV_606,ASV_381,-1,undirected,-
ASV_1791,ASV_381,-1,undirected,-
ASV_1488,ASV_381,-1,undirected,-
ASV_103,ASV_1292,1,undirected,+
ASV_965,ASV_1292,-1,undirected,-
ASV_5134,ASV_1292,1,undirected,+
ASV_1489,ASV_1292,-1,undirected,-
ASV_845,ASV_1292,1,undirected,+
ASV_1028,ASV_1292,-1,undirected,-
ASV_4840,ASV_1292,1,undirected,+
ASV_130,ASV_19,-1,undirected,-
ASV_459,ASV_19,-1,undirected,-
ASV_1341,ASV_19,-1,undirected,-
ASV_541,ASV_19,-1,undirected,-
ASV_1519,ASV_19,-1,undirected,-
ASV_2240,ASV_19,-1,undirected,-
ASV_87,ASV_127,1,undirected,+
ASV_821,ASV_127,1,undirected,+
ASV_703,ASV_136,-1,undirected,-
ASV_407,ASV_116,1,undirected,+
ASV_1095,ASV_116,1,undirected,+
ASV_818,ASV_116,1,undirected,+
ASV_2914,ASV_206,-1,undirected,-
ASV_19,ASV_130,-1,undirected,-
ASV_459,ASV_130,1,undirected,+
ASV_1341,ASV_130,1,undirected,+
ASV_541,ASV_130,1,undirected,+
ASV_1519,ASV_130,1,undirected,+
ASV_2240,ASV_130,1,undirected,+
ASV_1512,ASV_122,-1,undirected,-
ASV_147,ASV_122,-1,undirected,-
ASV_731,ASV_122,-1,undirected,-
ASV_386,ASV_122,1,undirected,+
ASV_1116,ASV_122,-1,undirected,-
ASV_822,ASV_122,-1,undirected,-
ASV_2634,ASV_122,1,undirected,+
ASV_3982,ASV_122,1,undirected,+
ASV_72,ASV_370,-1,undirected,-
ASV_366,ASV_370,1,undirected,+
ASV_1793,ASV_370,1,undirected,+
ASV_1989,ASV_370,1,undirected,+
ASV_750,ASV_370,1,undirected,+
ASV_716,ASV_370,-1,undirected,-
ASV_732,ASV_32,1,undirected,+
ASV_841,ASV_32,-1,undirected,-
ASV_618,ASV_32,1,undirected,+
ASV_40,ASV_95,1,undirected,+
ASV_41,ASV_95,1,undirected,+
ASV_81,ASV_95,-1,undirected,-
ASV_970,ASV_95,1,undirected,+
ASV_85,ASV_95,-1,undirected,-
ASV_235,ASV_95,-1,undirected,-
ASV_421,ASV_95,1,undirected,+
ASV_258,ASV_95,-1,undirected,-
ASV_1025,ASV_95,-1,undirected,-
ASV_2633,ASV_95,1,undirected,+
ASV_5228,ASV_95,-1,undirected,-
ASV_3791,ASV_95,1,undirected,+
ASV_1365,ASV_95,1,undirected,+
ASV_1033,ASV_95,1,undirected,+
ASV_92,ASV_101,1,undirected,+
ASV_546,ASV_101,1,undirected,+
ASV_139,ASV_101,-1,undirected,-
ASV_480,ASV_101,1,undirected,+
ASV_202,ASV_68,1,undirected,+
ASV_370,ASV_72,-1,undirected,-
ASV_366,ASV_72,-1,undirected,-
ASV_1793,ASV_72,-1,undirected,-
ASV_1989,ASV_72,-1,undirected,-
ASV_750,ASV_72,-1,undirected,-
ASV_716,ASV_72,1,undirected,+
ASV_338,ASV_114,1,undirected,+
ASV_1356,ASV_114,-1,undirected,-
ASV_247,ASV_69,1,undirected,+
ASV_1743,ASV_69,1,undirected,+
ASV_708,ASV_69,-1,undirected,-
ASV_680,ASV_69,-1,undirected,-
ASV_567,ASV_69,-1,undirected,-
ASV_2161,ASV_1032,1,undirected,+
ASV_66,ASV_71,1,undirected,+
ASV_451,ASV_71,1,undirected,+
ASV_398,ASV_71,1,undirected,+
ASV_308,ASV_71,-1,undirected,-
ASV_1688,ASV_71,-1,undirected,-
ASV_377,ASV_71,-1,undirected,-
ASV_493,ASV_71,1,undirected,+
ASV_1054,ASV_71,1,undirected,+
ASV_721,ASV_71,1,undirected,+
ASV_2011,ASV_71,-1,undirected,-
ASV_477,ASV_71,1,undirected,+
ASV_2116,ASV_71,1,undirected,+
ASV_952,ASV_71,-1,undirected,-
ASV_1011,ASV_71,1,undirected,+
ASV_3273,ASV_71,-1,undirected,-
ASV_1055,ASV_71,1,undirected,+
ASV_1126,ASV_71,-1,undirected,-
ASV_1346,ASV_71,1,undirected,+
ASV_7471,ASV_71,-1,undirected,-
ASV_3834,ASV_57,-1,undirected,-
ASV_35,ASV_276,1,undirected,+
ASV_80,ASV_276,1,undirected,+
ASV_253,ASV_276,1,undirected,+
ASV_1180,ASV_276,-1,undirected,-
ASV_51,ASV_276,1,undirected,+
ASV_874,ASV_276,1,undirected,+
ASV_34,ASV_276,1,undirected,+
ASV_164,ASV_276,1,undirected,+
ASV_1976,ASV_276,-1,undirected,-
ASV_1100,ASV_276,1,undirected,+
ASV_1280,ASV_276,-1,undirected,-
ASV_814,ASV_276,1,undirected,+
ASV_279,ASV_86,1,undirected,+
ASV_2683,ASV_316,1,undirected,+
ASV_1705,ASV_316,-1,undirected,-
ASV_3905,ASV_316,1,undirected,+
ASV_52,ASV_99,1,undirected,+
ASV_1159,ASV_99,1,undirected,+
ASV_53,ASV_99,1,undirected,+
ASV_1584,ASV_99,1,undirected,+
ASV_903,ASV_99,-1,undirected,-
ASV_4104,ASV_99,1,undirected,+
ASV_1455,ASV_99,-1,undirected,-
ASV_6663,ASV_99,1,undirected,+
ASV_536,ASV_165,1,undirected,+
ASV_423,ASV_165,1,undirected,+
ASV_323,ASV_189,1,undirected,+
ASV_431,ASV_189,-1,undirected,-
ASV_158,ASV_189,-1,undirected,-
ASV_104,ASV_189,-1,undirected,-
ASV_348,ASV_129,-1,undirected,-
ASV_83,ASV_129,-1,undirected,-
ASV_78,ASV_129,-1,undirected,-
ASV_772,ASV_129,1,undirected,+
ASV_513,ASV_129,1,undirected,+
ASV_445,ASV_129,1,undirected,+
ASV_497,ASV_129,1,undirected,+
ASV_918,ASV_129,-1,undirected,-
ASV_2160,ASV_129,1,undirected,+
ASV_278,ASV_129,1,undirected,+
ASV_678,ASV_129,1,undirected,+
ASV_374,ASV_129,1,undirected,+
ASV_429,ASV_129,1,undirected,+
ASV_1304,ASV_456,-1,undirected,-
ASV_901,ASV_456,1,undirected,+
ASV_152,ASV_67,1,undirected,+
ASV_111,ASV_67,1,undirected,+
ASV_774,ASV_67,-1,undirected,-
ASV_2770,ASV_67,1,undirected,+
ASV_1978,ASV_67,1,undirected,+
ASV_2342,ASV_141,-1,undirected,-
ASV_1992,ASV_141,1,undirected,+
ASV_1192,ASV_272,1,undirected,+
ASV_3885,ASV_272,-1,undirected,-
ASV_178,ASV_113,-1,undirected,-
ASV_369,ASV_113,-1,undirected,-
ASV_819,ASV_113,-1,undirected,-
ASV_1413,ASV_113,1,undirected,+
ASV_763,ASV_113,-1,undirected,-
ASV_782,ASV_113,-1,undirected,-
ASV_2282,ASV_113,-1,undirected,-
ASV_108,ASV_113,-1,undirected,-
ASV_3318,ASV_113,1,undirected,+
ASV_683,ASV_227,-1,undirected,-
ASV_1051,ASV_227,-1,undirected,-
ASV_707,ASV_219,-1,undirected,-
ASV_1128,ASV_219,1,undirected,+
ASV_612,ASV_219,1,undirected,+
ASV_2682,ASV_219,-1,undirected,-
ASV_1155,ASV_219,1,undirected,+
ASV_24,ASV_440,-1,undirected,-
ASV_313,ASV_440,1,undirected,+
ASV_661,ASV_440,-1,undirected,-
ASV_614,ASV_440,-1,undirected,-
ASV_3070,ASV_440,-1,undirected,-
ASV_1064,ASV_17,1,undirected,+
ASV_140,ASV_17,-1,undirected,-
ASV_35,ASV_253,1,undirected,+
ASV_80,ASV_253,1,undirected,+
ASV_276,ASV_253,1,undirected,+
ASV_1180,ASV_253,-1,undirected,-
ASV_51,ASV_253,1,undirected,+
ASV_874,ASV_253,1,undirected,+
ASV_34,ASV_253,1,undirected,+
ASV_164,ASV_253,1,undirected,+
ASV_1976,ASV_253,-1,undirected,-
ASV_1100,ASV_253,1,undirected,+
ASV_1280,ASV_253,-1,undirected,-
ASV_814,ASV_253,1,undirected,+
ASV_1125,ASV_842,-1,undirected,-
ASV_4768,ASV_842,-1,undirected,-
ASV_48,ASV_842,-1,undirected,-
ASV_6333,ASV_842,-1,undirected,-
ASV_2494,ASV_842,-1,undirected,-
ASV_1394,ASV_842,1,undirected,+
ASV_96,ASV_290,-1,undirected,-
ASV_109,ASV_290,-1,undirected,-
ASV_332,ASV_290,1,undirected,+
ASV_201,ASV_290,-1,undirected,-
ASV_350,ASV_290,1,undirected,+
ASV_76,ASV_290,1,undirected,+
ASV_300,ASV_290,1,undirected,+
ASV_230,ASV_290,1,undirected,+
ASV_617,ASV_290,1,undirected,+
ASV_438,ASV_290,-1,undirected,-
ASV_400,ASV_290,1,undirected,+
ASV_675,ASV_290,-1,undirected,-
ASV_236,ASV_290,1,undirected,+
ASV_1003,ASV_290,1,undirected,+
ASV_672,ASV_290,1,undirected,+
ASV_260,ASV_290,-1,undirected,-
ASV_1506,ASV_290,-1,undirected,-
ASV_4370,ASV_290,-1,undirected,-
ASV_1083,ASV_290,1,undirected,+
ASV_3964,ASV_123,1,undirected,+
ASV_1048,ASV_123,1,undirected,+
ASV_311,ASV_123,-1,undirected,-
ASV_232,ASV_65,1,undirected,+
ASV_4240,ASV_65,1,undirected,+
ASV_793,ASV_65,-1,undirected,-
ASV_30,ASV_228,-1,undirected,-
ASV_596,ASV_228,-1,undirected,-
ASV_944,ASV_228,1,undirected,+
ASV_478,ASV_228,1,undirected,+
ASV_510,ASV_228,-1,undirected,-
ASV_9,ASV_144,1,undirected,+
ASV_4201,ASV_144,-1,undirected,-
ASV_1169,ASV_144,-1,undirected,-
ASV_35,ASV_1180,-1,undirected,-
ASV_80,ASV_1180,-1,undirected,-
ASV_276,ASV_1180,-1,undirected,-
ASV_253,ASV_1180,-1,undirected,-
ASV_51,ASV_1180,-1,undirected,-
ASV_874,ASV_1180,-1,undirected,-
ASV_34,ASV_1180,-1,undirected,-
ASV_164,ASV_1180,-1,undirected,-
ASV_1976,ASV_1180,1,undirected,+
ASV_1100,ASV_1180,-1,undirected,-
ASV_1280,ASV_1180,1,undirected,+
ASV_814,ASV_1180,-1,undirected,-
ASV_424,ASV_229,-1,undirected,-
ASV_301,ASV_229,-1,undirected,-
ASV_294,ASV_229,1,undirected,+
ASV_159,ASV_229,-1,undirected,-
ASV_972,ASV_229,-1,undirected,-
ASV_748,ASV_229,1,undirected,+
ASV_699,ASV_229,-1,undirected,-
ASV_1015,ASV_229,-1,undirected,-
ASV_1047,ASV_229,-1,undirected,-
ASV_1747,ASV_229,1,undirected,+
ASV_132,ASV_54,-1,undirected,-
ASV_1197,ASV_54,-1,undirected,-
ASV_1967,ASV_54,1,undirected,+
ASV_33,ASV_135,1,undirected,+
ASV_171,ASV_135,-1,undirected,-
ASV_1244,ASV_135,1,undirected,+
ASV_107,ASV_124,1,undirected,+
ASV_1841,ASV_124,-1,undirected,-
ASV_907,ASV_124,1,undirected,+
ASV_689,ASV_694,-1,undirected,-
ASV_3518,ASV_694,-1,undirected,-
ASV_922,ASV_694,-1,undirected,-
ASV_1016,ASV_694,1,undirected,+
ASV_1551,ASV_200,-1,undirected,-
ASV_2262,ASV_200,-1,undirected,-
ASV_185,ASV_200,1,undirected,+
ASV_3803,ASV_200,-1,undirected,-
ASV_1599,ASV_200,-1,undirected,-
ASV_231,ASV_342,1,undirected,+
ASV_1536,ASV_342,1,undirected,+
ASV_35,ASV_51,1,undirected,+
ASV_80,ASV_51,1,undirected,+
