"source","target","correlation","direct","cor"
"ASV_148","ASV_22",1,"undirected","+"
"ASV_134","ASV_22",0.828571428571429,"undirected","+"
"ASV_127","ASV_22",0.942857142857143,"undirected","+"
"ASV_34","ASV_22",-1,"undirected","-"
"ASV_185","ASV_22",1,"undirected","+"
"ASV_214","ASV_22",-0.942857142857143,"undirected","-"
"ASV_273","ASV_22",1,"undirected","+"
"ASV_46","ASV_22",0.942857142857143,"undirected","+"
"ASV_24","ASV_22",-0.828571428571429,"undirected","-"
"ASV_33","ASV_22",-0.828571428571429,"undirected","-"
"ASV_276","ASV_22",1,"undirected","+"
"ASV_93","ASV_22",0.885714285714286,"undirected","+"
"ASV_19","ASV_22",0.942857142857143,"undirected","+"
"ASV_132","ASV_22",0.885714285714286,"undirected","+"
"ASV_77","ASV_22",-0.942857142857143,"undirected","-"
"ASV_15","ASV_22",0.828571428571429,"undirected","+"
"ASV_71","ASV_22",-0.885714285714286,"undirected","-"
"ASV_70","ASV_22",-0.942857142857143,"undirected","-"
"ASV_28","ASV_22",-1,"undirected","-"
"ASV_31","ASV_22",-0.942857142857143,"undirected","-"
"ASV_96","ASV_22",0.828571428571429,"undirected","+"
"ASV_219","ASV_22",0.942857142857143,"undirected","+"
"ASV_50","ASV_22",-0.942857142857143,"undirected","-"
"ASV_298","ASV_22",0.828571428571429,"undirected","+"
"ASV_57","ASV_22",-0.942857142857143,"undirected","-"
"ASV_136","ASV_22",0.828571428571429,"undirected","+"
"ASV_65","ASV_22",-0.942857142857143,"undirected","-"
"ASV_204","ASV_22",0.942857142857143,"undirected","+"
"ASV_107","ASV_22",0.942857142857143,"undirected","+"
"ASV_165","ASV_22",-1,"undirected","-"
"ASV_417","ASV_22",0.942857142857143,"undirected","+"
"ASV_866","ASV_22",-0.828571428571429,"undirected","-"
"ASV_299","ASV_22",-0.828571428571429,"undirected","-"
"ASV_149","ASV_22",-0.828571428571429,"undirected","-"
"ASV_59","ASV_22",0.828571428571429,"undirected","+"
"ASV_153","ASV_22",0.885714285714286,"undirected","+"
"ASV_75","ASV_22",-0.885714285714286,"undirected","-"
"ASV_536","ASV_22",0.828571428571429,"undirected","+"
"ASV_716","ASV_22",-0.885714285714286,"undirected","-"
"ASV_503","ASV_22",1,"undirected","+"
"ASV_1722","ASV_22",-0.885714285714286,"undirected","-"
"ASV_555","ASV_22",0.885714285714286,"undirected","+"
"ASV_397","ASV_22",0.885714285714286,"undirected","+"
"ASV_767","ASV_22",-0.828571428571429,"undirected","-"
"ASV_1378","ASV_22",-0.885714285714286,"undirected","-"
"ASV_221","ASV_22",-0.828571428571429,"undirected","-"
"ASV_462","ASV_22",0.885714285714286,"undirected","+"
"ASV_223","ASV_22",-0.942857142857143,"undirected","-"
"ASV_142","ASV_22",-1,"undirected","-"
"ASV_504","ASV_22",-0.942857142857143,"undirected","-"
"ASV_450","ASV_22",-0.942857142857143,"undirected","-"
"ASV_963","ASV_22",0.828571428571429,"undirected","+"
"ASV_123","ASV_22",-1,"undirected","-"
"ASV_118","ASV_22",-0.942857142857143,"undirected","-"
"ASV_144","ASV_22",-0.885714285714286,"undirected","-"
"ASV_674","ASV_22",-0.828571428571429,"undirected","-"
"ASV_104","ASV_22",0.885714285714286,"undirected","+"
"ASV_418","ASV_22",-0.828571428571429,"undirected","-"
"ASV_376","ASV_22",0.828571428571429,"undirected","+"
"ASV_137","ASV_22",-0.828571428571429,"undirected","-"
"ASV_470","ASV_22",-0.828571428571429,"undirected","-"
"ASV_218","ASV_22",-0.942857142857143,"undirected","-"
"ASV_498","ASV_22",-0.942857142857143,"undirected","-"
"ASV_194","ASV_22",-0.942857142857143,"undirected","-"
"ASV_947","ASV_22",-0.828571428571429,"undirected","-"
"ASV_506","ASV_22",-0.828571428571429,"undirected","-"
"ASV_1305","ASV_22",0.885714285714286,"undirected","+"
"ASV_145","ASV_22",0.885714285714286,"undirected","+"
